Datetime,open,high,low,close
2021.04.02 00:18,1.177760,1.177760,1.177650,1.177650
2021.04.02 00:19,1.177660,1.177660,1.177600,1.177640
2021.04.02 00:20,1.177650,1.177670,1.177640,1.177640
2021.04.02 00:21,1.177650,1.177670,1.177640,1.177670
2021.04.02 00:22,1.177660,1.177720,1.177630,1.177660
2021.04.02 00:23,1.177670,1.177670,1.177650,1.177650
2021.04.02 00:24,1.177660,1.177660,1.177650,1.177650
2021.04.02 00:25,1.177670,1.177690,1.177670,1.177690
2021.04.02 00:26,1.177700,1.177700,1.177700,1.177700
2021.04.02 00:27,1.177700,1.177710,1.177670,1.177670
2021.04.02 00:28,1.177690,1.177700,1.177690,1.177700
2021.04.02 00:29,1.177690,1.177700,1.177650,1.177650
2021.04.02 00:30,1.177670,1.177690,1.177650,1.177670
2021.04.02 00:31,1.177680,1.177740,1.177650,1.177660
2021.04.02 00:32,1.177660,1.177670,1.177660,1.177660
2021.04.02 00:33,1.177700,1.177730,1.177650,1.177730
2021.04.02 00:34,1.177710,1.177730,1.177690,1.177710
2021.04.02 00:35,1.177730,1.177790,1.177730,1.177790
2021.04.02 00:36,1.177790,1.177820,1.177760,1.177800
2021.04.02 00:37,1.177810,1.177820,1.177810,1.177810
2021.04.02 00:38,1.177800,1.177800,1.177710,1.177710
2021.04.02 00:39,1.177730,1.177730,1.177710,1.177720
2021.04.02 00:40,1.177710,1.177730,1.177690,1.177700
2021.04.02 00:41,1.177700,1.177710,1.177690,1.177710
2021.04.02 00:42,1.177680,1.177680,1.177590,1.177640
2021.04.02 00:43,1.177650,1.177660,1.177650,1.177660
2021.04.02 00:44,1.177690,1.177690,1.177660,1.177660
2021.04.02 00:45,1.177680,1.177690,1.177660,1.177660
2021.04.02 00:46,1.177670,1.177740,1.177670,1.177730
2021.04.02 00:47,1.177740,1.177740,1.177720,1.177740
2021.04.02 00:48,1.177730,1.177730,1.177700,1.177710
2021.04.02 00:49,1.177730,1.177750,1.177710,1.177710
2021.04.02 00:50,1.177710,1.177740,1.177710,1.177740
2021.04.02 00:51,1.177750,1.177750,1.177730,1.177740
2021.04.02 00:52,1.177760,1.177830,1.177740,1.177830
2021.04.02 00:53,1.177820,1.177830,1.177790,1.177790
2021.04.02 00:54,1.177810,1.177830,1.177790,1.177830
2021.04.02 00:55,1.177840,1.177860,1.177830,1.177840
2021.04.02 00:56,1.177850,1.177850,1.177840,1.177840
2021.04.02 00:57,1.177830,1.177840,1.177830,1.177840
2021.04.02 00:58,1.177840,1.177860,1.177790,1.177840
2021.04.02 00:59,1.177840,1.177840,1.177790,1.177790
2021.04.02 01:00,1.177800,1.177850,1.177800,1.177840
2021.04.02 01:01,1.177850,1.177870,1.177850,1.177870
2021.04.02 01:02,1.177890,1.177900,1.177880,1.177900
2021.04.02 01:03,1.177900,1.177910,1.177880,1.177880
2021.04.02 01:04,1.177900,1.177900,1.177900,1.177900
2021.04.02 01:06,1.177900,1.177900,1.177900,1.177900
2021.04.02 01:07,1.177900,1.177910,1.177900,1.177910
2021.04.02 01:08,1.177900,1.177900,1.177900,1.177900
2021.04.02 01:09,1.177900,1.177930,1.177900,1.177930
2021.04.02 01:10,1.177920,1.177920,1.177820,1.177820
2021.04.02 01:11,1.177840,1.177840,1.177820,1.177830
2021.04.02 01:12,1.177830,1.177830,1.177830,1.177830
2021.04.02 01:14,1.177840,1.177840,1.177830,1.177830
2021.04.02 01:15,1.177840,1.177840,1.177840,1.177840
2021.04.02 01:17,1.177860,1.177910,1.177860,1.177910
2021.04.02 01:18,1.177890,1.177990,1.177890,1.177990
2021.04.02 01:19,1.177990,1.178030,1.177990,1.178000
2021.04.02 01:20,1.178010,1.178060,1.177930,1.177930
2021.04.02 01:21,1.177930,1.177950,1.177860,1.177860
2021.04.02 01:22,1.177870,1.177870,1.177830,1.177830
2021.04.02 01:23,1.177820,1.177820,1.177780,1.177780
2021.04.02 01:24,1.177820,1.177820,1.177760,1.177760
2021.04.02 01:25,1.177770,1.177840,1.177770,1.177830
2021.04.02 01:26,1.177840,1.177840,1.177830,1.177840
2021.04.02 01:27,1.177840,1.177850,1.177810,1.177820
2021.04.02 01:28,1.177810,1.177820,1.177780,1.177780
2021.04.02 01:29,1.177780,1.177780,1.177710,1.177720
2021.04.02 01:30,1.177730,1.177830,1.177730,1.177810
2021.04.02 01:31,1.177820,1.177820,1.177820,1.177820
2021.04.02 01:32,1.177830,1.177920,1.177830,1.177840
2021.04.02 01:33,1.177830,1.177840,1.177820,1.177840
2021.04.02 01:34,1.177830,1.177830,1.177830,1.177830
2021.04.02 01:35,1.177830,1.177830,1.177760,1.177790
2021.04.02 01:36,1.177780,1.177780,1.177740,1.177750
2021.04.02 01:37,1.177740,1.177740,1.177730,1.177740
2021.04.02 01:38,1.177740,1.177810,1.177740,1.177800
2021.04.02 01:39,1.177820,1.177820,1.177740,1.177740
2021.04.02 01:40,1.177760,1.177760,1.177720,1.177730
2021.04.02 01:41,1.177740,1.177750,1.177740,1.177750
2021.04.02 01:42,1.177790,1.177790,1.177600,1.177690
2021.04.02 01:43,1.177700,1.177740,1.177700,1.177740
2021.04.02 01:44,1.177730,1.177790,1.177730,1.177740
2021.04.02 01:45,1.177760,1.177800,1.177760,1.177780
2021.04.02 01:46,1.177780,1.177780,1.177720,1.177770
2021.04.02 01:47,1.177750,1.177840,1.177750,1.177820
2021.04.02 01:48,1.177800,1.177800,1.177770,1.177780
2021.04.02 01:49,1.177780,1.177780,1.177690,1.177690
2021.04.02 01:50,1.177660,1.177720,1.177650,1.177720
2021.04.02 01:51,1.177730,1.177750,1.177720,1.177750
2021.04.02 01:52,1.177740,1.177760,1.177730,1.177760
2021.04.02 01:53,1.177750,1.177750,1.177700,1.177750
2021.04.02 01:54,1.177740,1.177740,1.177650,1.177650
2021.04.02 01:55,1.177660,1.177730,1.177660,1.177720
2021.04.02 01:56,1.177710,1.177740,1.177690,1.177740
2021.04.02 01:57,1.177740,1.177790,1.177740,1.177790
2021.04.02 01:58,1.177820,1.177850,1.177780,1.177780
2021.04.02 01:59,1.177780,1.177780,1.177690,1.177750
2021.04.02 02:00,1.177770,1.177860,1.177720,1.177790
2021.04.02 02:01,1.177760,1.177760,1.177740,1.177740
2021.04.02 02:02,1.177740,1.177740,1.177640,1.177680
2021.04.02 02:03,1.177660,1.177730,1.177640,1.177670
2021.04.02 02:04,1.177660,1.177670,1.177650,1.177650
2021.04.02 02:05,1.177660,1.177660,1.177600,1.177620
2021.04.02 02:06,1.177610,1.177610,1.177480,1.177500
2021.04.02 02:07,1.177510,1.177640,1.177510,1.177600
2021.04.02 02:08,1.177610,1.177630,1.177580,1.177590
2021.04.02 02:09,1.177600,1.177600,1.177510,1.177520
2021.04.02 02:10,1.177550,1.177610,1.177520,1.177590
2021.04.02 02:11,1.177590,1.177680,1.177540,1.177680
2021.04.02 02:12,1.177700,1.177730,1.177630,1.177690
2021.04.02 02:13,1.177690,1.177700,1.177680,1.177690
2021.04.02 02:14,1.177710,1.177720,1.177680,1.177690
2021.04.02 02:15,1.177680,1.177690,1.177640,1.177650
2021.04.02 02:16,1.177630,1.177660,1.177630,1.177660
2021.04.02 02:17,1.177680,1.177700,1.177640,1.177650
2021.04.02 02:18,1.177640,1.177700,1.177640,1.177700
2021.04.02 02:19,1.177680,1.177690,1.177590,1.177590
2021.04.02 02:20,1.177590,1.177590,1.177580,1.177580
2021.04.02 02:21,1.177590,1.177590,1.177510,1.177520
2021.04.02 02:22,1.177510,1.177560,1.177490,1.177560
2021.04.02 02:23,1.177550,1.177630,1.177550,1.177630
2021.04.02 02:24,1.177620,1.177660,1.177540,1.177650
2021.04.02 02:25,1.177640,1.177820,1.177640,1.177790
2021.04.02 02:26,1.177800,1.177930,1.177800,1.177910
2021.04.02 02:27,1.177910,1.178010,1.177900,1.177990
2021.04.02 02:28,1.177990,1.178150,1.177950,1.178100
2021.04.02 02:29,1.178100,1.178130,1.178040,1.178050
2021.04.02 02:30,1.178040,1.178080,1.178000,1.178070
2021.04.02 02:31,1.178090,1.178110,1.178040,1.178050
2021.04.02 02:32,1.178080,1.178100,1.178060,1.178060
2021.04.02 02:33,1.178040,1.178040,1.177990,1.177990
2021.04.02 02:34,1.177970,1.177990,1.177960,1.177990
2021.04.02 02:35,1.177980,1.177990,1.177950,1.177990
2021.04.02 02:36,1.177970,1.177970,1.177950,1.177960
2021.04.02 02:37,1.177960,1.177990,1.177950,1.177990
2021.04.02 02:38,1.177980,1.177980,1.177970,1.177970
2021.04.02 02:39,1.177970,1.177970,1.177860,1.177860
2021.04.02 02:40,1.177860,1.177860,1.177790,1.177840
2021.04.02 02:41,1.177830,1.177830,1.177830,1.177830
2021.04.02 02:42,1.177860,1.177920,1.177840,1.177840
2021.04.02 02:43,1.177830,1.177830,1.177710,1.177740
2021.04.02 02:44,1.177720,1.177720,1.177690,1.177700
2021.04.02 02:45,1.177700,1.177800,1.177700,1.177800
2021.04.02 02:46,1.177800,1.177800,1.177800,1.177800
2021.04.02 02:47,1.177800,1.177800,1.177800,1.177800
2021.04.02 02:48,1.177770,1.177810,1.177750,1.177810
2021.04.02 02:49,1.177790,1.177800,1.177790,1.177800
2021.04.02 02:50,1.177800,1.177800,1.177800,1.177800
2021.04.02 02:51,1.177810,1.177810,1.177810,1.177810
2021.04.02 02:52,1.177840,1.177900,1.177840,1.177860
2021.04.02 02:53,1.177830,1.177830,1.177800,1.177800
2021.04.02 02:54,1.177800,1.177800,1.177770,1.177800
2021.04.02 02:55,1.177800,1.177800,1.177800,1.177800
2021.04.02 02:56,1.177800,1.177810,1.177790,1.177810
2021.04.02 02:57,1.177800,1.177800,1.177800,1.177800
2021.04.02 02:58,1.177800,1.177800,1.177780,1.177790
2021.04.02 02:59,1.177780,1.177780,1.177450,1.177490
2021.04.02 03:00,1.177480,1.177520,1.177270,1.177490
2021.04.02 03:01,1.177480,1.177550,1.177470,1.177540
2021.04.02 03:02,1.177550,1.177600,1.177550,1.177600
2021.04.02 03:03,1.177590,1.177600,1.177590,1.177600
2021.04.02 03:04,1.177620,1.177660,1.177600,1.177650
2021.04.02 03:05,1.177650,1.177650,1.177600,1.177600
2021.04.02 03:06,1.177560,1.177560,1.177310,1.177360
2021.04.02 03:07,1.177350,1.177360,1.177250,1.177290
2021.04.02 03:08,1.177270,1.177270,1.177020,1.177090
2021.04.02 03:09,1.177090,1.177240,1.177060,1.177090
2021.04.02 03:10,1.177090,1.177100,1.177020,1.177040
2021.04.02 03:11,1.177030,1.177070,1.176950,1.177000
2021.04.02 03:12,1.177010,1.177050,1.177000,1.177050
2021.04.02 03:13,1.177070,1.177100,1.176960,1.176960
2021.04.02 03:14,1.176970,1.177010,1.176960,1.176960
2021.04.02 03:15,1.176970,1.177190,1.176970,1.177170
2021.04.02 03:16,1.177180,1.177320,1.177180,1.177320
2021.04.02 03:17,1.177310,1.177530,1.177250,1.177520
2021.04.02 03:18,1.177510,1.177510,1.177450,1.177470
2021.04.02 03:19,1.177470,1.177630,1.177460,1.177600
2021.04.02 03:20,1.177600,1.177610,1.177550,1.177550
2021.04.02 03:21,1.177550,1.177550,1.177450,1.177500
2021.04.02 03:22,1.177540,1.177570,1.177540,1.177570
2021.04.02 03:23,1.177540,1.177650,1.177510,1.177650
2021.04.02 03:24,1.177660,1.177660,1.177540,1.177550
2021.04.02 03:25,1.177540,1.177650,1.177540,1.177650
2021.04.02 03:26,1.177650,1.177650,1.177560,1.177650
2021.04.02 03:27,1.177620,1.177650,1.177600,1.177630
2021.04.02 03:28,1.177650,1.177660,1.177550,1.177560
2021.04.02 03:29,1.177560,1.177610,1.177560,1.177600
2021.04.02 03:30,1.177590,1.177680,1.177590,1.177680
2021.04.02 03:31,1.177690,1.177850,1.177690,1.177800
2021.04.02 03:32,1.177800,1.177810,1.177780,1.177780
2021.04.02 03:33,1.177790,1.177850,1.177790,1.177850
2021.04.02 03:34,1.177850,1.177960,1.177830,1.177860
2021.04.02 03:35,1.177860,1.177860,1.177810,1.177820
2021.04.02 03:36,1.177830,1.177880,1.177830,1.177880
2021.04.02 03:37,1.177910,1.177910,1.177870,1.177870
2021.04.02 03:38,1.177870,1.177910,1.177870,1.177900
2021.04.02 03:39,1.177880,1.177920,1.177860,1.177860
2021.04.02 03:40,1.177880,1.177910,1.177810,1.177910
2021.04.02 03:41,1.177900,1.177960,1.177900,1.177930
2021.04.02 03:42,1.177950,1.178010,1.177950,1.177990
2021.04.02 03:43,1.177970,1.177970,1.177910,1.177950
2021.04.02 03:44,1.177950,1.177950,1.177860,1.177860
2021.04.02 03:45,1.177860,1.177890,1.177800,1.177850
2021.04.02 03:46,1.177840,1.177860,1.177820,1.177820
2021.04.02 03:47,1.177830,1.178000,1.177820,1.177980
2021.04.02 03:48,1.177980,1.178000,1.177980,1.178000
2021.04.02 03:49,1.178020,1.178020,1.177940,1.177940
2021.04.02 03:50,1.177960,1.177960,1.177940,1.177940
2021.04.02 03:51,1.177950,1.178000,1.177910,1.177910
2021.04.02 03:52,1.177920,1.177960,1.177920,1.177950
2021.04.02 03:53,1.177980,1.177990,1.177940,1.177950
2021.04.02 03:54,1.177940,1.177940,1.177830,1.177840
2021.04.02 03:55,1.177830,1.177830,1.177650,1.177650
2021.04.02 03:56,1.177680,1.177820,1.177680,1.177820
2021.04.02 03:57,1.177820,1.177820,1.177770,1.177800
2021.04.02 03:58,1.177820,1.177860,1.177820,1.177860
2021.04.02 03:59,1.177860,1.177860,1.177760,1.177760
2021.04.02 04:00,1.177750,1.177770,1.177710,1.177750
2021.04.02 04:01,1.177740,1.177760,1.177600,1.177600
2021.04.02 04:02,1.177610,1.177630,1.177510,1.177510
2021.04.02 04:03,1.177510,1.177600,1.177500,1.177560
2021.04.02 04:04,1.177560,1.177590,1.177560,1.177570
2021.04.02 04:05,1.177580,1.177580,1.177560,1.177560
2021.04.02 04:06,1.177570,1.177570,1.177540,1.177550
2021.04.02 04:07,1.177550,1.177550,1.177430,1.177460
2021.04.02 04:08,1.177470,1.177600,1.177470,1.177590
2021.04.02 04:09,1.177590,1.177600,1.177560,1.177600
2021.04.02 04:10,1.177590,1.177600,1.177580,1.177590
2021.04.02 04:11,1.177580,1.177650,1.177580,1.177630
2021.04.02 04:12,1.177630,1.177630,1.177550,1.177570
2021.04.02 04:13,1.177600,1.177760,1.177580,1.177720
2021.04.02 04:14,1.177730,1.178030,1.177720,1.178010
2021.04.02 04:15,1.178010,1.178030,1.177970,1.178000
2021.04.02 04:16,1.178000,1.178000,1.177920,1.177950
2021.04.02 04:17,1.177940,1.177950,1.177910,1.177920
2021.04.02 04:18,1.177910,1.177950,1.177880,1.177950
2021.04.02 04:19,1.177950,1.177950,1.177950,1.177950
2021.04.02 04:20,1.177960,1.177980,1.177880,1.177900
2021.04.02 04:21,1.177910,1.177930,1.177900,1.177920
2021.04.02 04:22,1.177900,1.178020,1.177900,1.178010
2021.04.02 04:23,1.178010,1.178170,1.178000,1.178170
2021.04.02 04:24,1.178170,1.178180,1.178040,1.178040
2021.04.02 04:25,1.178030,1.178060,1.178030,1.178050
2021.04.02 04:26,1.178080,1.178110,1.178050,1.178070
2021.04.02 04:27,1.178060,1.178070,1.178060,1.178070
2021.04.02 04:28,1.178080,1.178080,1.178030,1.178070
2021.04.02 04:29,1.178040,1.178060,1.178030,1.178050
2021.04.02 04:30,1.178040,1.178080,1.177990,1.178020
2021.04.02 04:31,1.178030,1.178130,1.178030,1.178080
2021.04.02 04:32,1.178080,1.178310,1.178060,1.178290
2021.04.02 04:33,1.178290,1.178420,1.178290,1.178420
2021.04.02 04:34,1.178410,1.178480,1.178310,1.178350
2021.04.02 04:35,1.178350,1.178350,1.178250,1.178250
2021.04.02 04:36,1.178240,1.178260,1.178240,1.178260
2021.04.02 04:37,1.178260,1.178380,1.178260,1.178360
2021.04.02 04:38,1.178360,1.178360,1.178350,1.178350
2021.04.02 04:39,1.178360,1.178360,1.178360,1.178360
2021.04.02 04:40,1.178390,1.178430,1.178390,1.178400
2021.04.02 04:41,1.178420,1.178480,1.178420,1.178470
2021.04.02 04:42,1.178480,1.178480,1.178420,1.178450
2021.04.02 04:43,1.178450,1.178480,1.178420,1.178420
2021.04.02 04:44,1.178450,1.178450,1.178420,1.178430
2021.04.02 04:45,1.178450,1.178450,1.178280,1.178400
2021.04.02 04:46,1.178410,1.178420,1.178390,1.178420
2021.04.02 04:47,1.178420,1.178660,1.178410,1.178600
2021.04.02 04:48,1.178600,1.178600,1.178310,1.178370
2021.04.02 04:49,1.178360,1.178410,1.178350,1.178390
2021.04.02 04:50,1.178390,1.178400,1.178390,1.178400
2021.04.02 04:51,1.178400,1.178450,1.178400,1.178410
2021.04.02 04:52,1.178410,1.178410,1.178280,1.178290
2021.04.02 04:53,1.178270,1.178380,1.178260,1.178350
2021.04.02 04:54,1.178330,1.178340,1.178290,1.178340
2021.04.02 04:55,1.178340,1.178400,1.178240,1.178240
2021.04.02 04:56,1.178260,1.178330,1.178260,1.178270
2021.04.02 04:57,1.178290,1.178340,1.178140,1.178190
2021.04.02 04:58,1.178180,1.178260,1.178150,1.178220
2021.04.02 04:59,1.178240,1.178330,1.178180,1.178200
2021.04.02 05:00,1.178170,1.178320,1.178140,1.178310
2021.04.02 05:01,1.178300,1.178300,1.178140,1.178190
2021.04.02 05:02,1.178190,1.178220,1.178180,1.178220
2021.04.02 05:03,1.178230,1.178260,1.178220,1.178240
2021.04.02 05:04,1.178270,1.178320,1.178260,1.178260
2021.04.02 05:05,1.178250,1.178250,1.178230,1.178230
2021.04.02 05:06,1.178230,1.178230,1.178180,1.178190
2021.04.02 05:07,1.178180,1.178210,1.178180,1.178180
2021.04.02 05:08,1.178170,1.178170,1.178080,1.178080
2021.04.02 05:09,1.178070,1.178090,1.178050,1.178090
2021.04.02 05:10,1.178090,1.178110,1.178060,1.178080
2021.04.02 05:11,1.178090,1.178180,1.178090,1.178130
2021.04.02 05:12,1.178130,1.178230,1.178110,1.178230
2021.04.02 05:13,1.178250,1.178290,1.178250,1.178270
2021.04.02 05:14,1.178260,1.178260,1.178150,1.178150
2021.04.02 05:15,1.178190,1.178190,1.178130,1.178140
2021.04.02 05:16,1.178120,1.178140,1.178090,1.178090
2021.04.02 05:17,1.178090,1.178110,1.178090,1.178100
2021.04.02 05:18,1.178090,1.178100,1.178050,1.178100
2021.04.02 05:19,1.178080,1.178100,1.178030,1.178080
2021.04.02 05:20,1.178070,1.178210,1.178070,1.178200
2021.04.02 05:21,1.178200,1.178280,1.178200,1.178240
2021.04.02 05:22,1.178230,1.178240,1.178230,1.178240
2021.04.02 05:23,1.178240,1.178270,1.178210,1.178210
2021.04.02 05:24,1.178220,1.178220,1.178190,1.178210
2021.04.02 05:25,1.178220,1.178270,1.178220,1.178270
2021.04.02 05:26,1.178300,1.178410,1.178300,1.178410
2021.04.02 05:27,1.178420,1.178510,1.178380,1.178510
2021.04.02 05:28,1.178500,1.178510,1.178410,1.178430
2021.04.02 05:29,1.178420,1.178500,1.178390,1.178390
2021.04.02 05:30,1.178390,1.178470,1.178380,1.178380
2021.04.02 05:31,1.178400,1.178420,1.178400,1.178420
2021.04.02 05:32,1.178410,1.178420,1.178390,1.178390
2021.04.02 05:33,1.178400,1.178410,1.178390,1.178400
2021.04.02 05:34,1.178420,1.178460,1.178340,1.178360
2021.04.02 05:35,1.178380,1.178420,1.178380,1.178380
2021.04.02 05:36,1.178380,1.178400,1.178360,1.178370
2021.04.02 05:37,1.178350,1.178360,1.178340,1.178360
2021.04.02 05:38,1.178350,1.178370,1.178340,1.178340
2021.04.02 05:39,1.178340,1.178360,1.178340,1.178350
2021.04.02 05:40,1.178340,1.178340,1.178230,1.178230
2021.04.02 05:41,1.178250,1.178250,1.178220,1.178230
2021.04.02 05:42,1.178230,1.178250,1.178210,1.178240
2021.04.02 05:43,1.178220,1.178220,1.178130,1.178130
2021.04.02 05:44,1.178130,1.178170,1.178080,1.178090
2021.04.02 05:45,1.178080,1.178090,1.178030,1.178030
2021.04.02 05:46,1.178040,1.178080,1.178030,1.178070
2021.04.02 05:47,1.178060,1.178080,1.178020,1.178070
2021.04.02 05:48,1.178070,1.178070,1.178030,1.178030
2021.04.02 05:49,1.178040,1.178040,1.177970,1.177980
2021.04.02 05:50,1.177960,1.178020,1.177920,1.178010
2021.04.02 05:51,1.178010,1.178090,1.178000,1.178070
2021.04.02 05:52,1.178080,1.178090,1.178040,1.178040
2021.04.02 05:53,1.178020,1.178030,1.177940,1.177950
2021.04.02 05:54,1.177930,1.177950,1.177930,1.177940
2021.04.02 05:55,1.177930,1.177930,1.177880,1.177880
2021.04.02 05:56,1.177900,1.177930,1.177900,1.177900
2021.04.02 05:57,1.177890,1.177890,1.177860,1.177880
2021.04.02 05:58,1.177880,1.177910,1.177880,1.177910
2021.04.02 05:59,1.177890,1.177890,1.177870,1.177880
2021.04.02 06:00,1.177900,1.177970,1.177870,1.177890
2021.04.02 06:01,1.177890,1.177960,1.177890,1.177960
2021.04.02 06:02,1.177970,1.178100,1.177970,1.178050
2021.04.02 06:03,1.178040,1.178060,1.178040,1.178060
2021.04.02 06:04,1.178070,1.178200,1.178070,1.178190
2021.04.02 06:05,1.178160,1.178160,1.178080,1.178080
2021.04.02 06:06,1.178090,1.178090,1.178050,1.178050
2021.04.02 06:07,1.178060,1.178140,1.178060,1.178100
2021.04.02 06:08,1.178080,1.178100,1.177930,1.177930
2021.04.02 06:09,1.177940,1.178000,1.177940,1.178000
2021.04.02 06:10,1.178000,1.178000,1.177920,1.177930
2021.04.02 06:11,1.177940,1.177940,1.177920,1.177920
2021.04.02 06:12,1.177910,1.177910,1.177830,1.177840
2021.04.02 06:13,1.177860,1.177870,1.177840,1.177870
2021.04.02 06:14,1.177860,1.177900,1.177860,1.177890
2021.04.02 06:15,1.177880,1.177950,1.177880,1.177930
2021.04.02 06:16,1.177940,1.177940,1.177860,1.177880
2021.04.02 06:17,1.177880,1.177900,1.177870,1.177900
2021.04.02 06:18,1.177900,1.177920,1.177850,1.177850
2021.04.02 06:19,1.177840,1.177880,1.177840,1.177840
2021.04.02 06:20,1.177830,1.177850,1.177820,1.177830
2021.04.02 06:21,1.177850,1.177850,1.177830,1.177850
2021.04.02 06:22,1.177850,1.178000,1.177850,1.178000
2021.04.02 06:23,1.178000,1.178000,1.177880,1.177890
2021.04.02 06:24,1.177880,1.177900,1.177830,1.177880
2021.04.02 06:25,1.177860,1.177860,1.177820,1.177840
2021.04.02 06:26,1.177840,1.177840,1.177680,1.177690
2021.04.02 06:27,1.177690,1.177690,1.177680,1.177680
2021.04.02 06:28,1.177680,1.177840,1.177680,1.177790
2021.04.02 06:29,1.177780,1.177790,1.177720,1.177740
2021.04.02 06:30,1.177740,1.177920,1.177740,1.177910
2021.04.02 06:31,1.177900,1.177910,1.177850,1.177850
2021.04.02 06:32,1.177850,1.177850,1.177680,1.177690
2021.04.02 06:33,1.177680,1.177680,1.177580,1.177590
2021.04.02 06:34,1.177610,1.177640,1.177610,1.177630
2021.04.02 06:35,1.177620,1.177770,1.177600,1.177740
2021.04.02 06:36,1.177750,1.177750,1.177670,1.177690
2021.04.02 06:37,1.177680,1.177710,1.177680,1.177700
2021.04.02 06:38,1.177710,1.177810,1.177710,1.177750
2021.04.02 06:39,1.177750,1.177760,1.177670,1.177690
2021.04.02 06:40,1.177720,1.177730,1.177640,1.177650
2021.04.02 06:41,1.177650,1.177700,1.177650,1.177690
2021.04.02 06:42,1.177690,1.177710,1.177690,1.177700
2021.04.02 06:43,1.177720,1.177740,1.177680,1.177680
2021.04.02 06:44,1.177680,1.177720,1.177680,1.177690
2021.04.02 06:45,1.177670,1.177710,1.177650,1.177690
2021.04.02 06:46,1.177680,1.177720,1.177640,1.177680
2021.04.02 06:47,1.177690,1.177770,1.177670,1.177770
2021.04.02 06:48,1.177760,1.177780,1.177740,1.177780
2021.04.02 06:49,1.177770,1.177780,1.177740,1.177740
2021.04.02 06:50,1.177730,1.177730,1.177700,1.177710
2021.04.02 06:51,1.177730,1.177770,1.177720,1.177770
2021.04.02 06:52,1.177750,1.177750,1.177720,1.177720
2021.04.02 06:53,1.177750,1.177780,1.177720,1.177760
2021.04.02 06:54,1.177770,1.177770,1.177730,1.177730
2021.04.02 06:55,1.177740,1.177740,1.177700,1.177710
2021.04.02 06:56,1.177700,1.177770,1.177700,1.177760
2021.04.02 06:57,1.177750,1.177780,1.177740,1.177780
2021.04.02 06:58,1.177790,1.177840,1.177780,1.177830
2021.04.02 06:59,1.177850,1.177850,1.177780,1.177780
2021.04.02 07:00,1.177780,1.177780,1.177690,1.177740
2021.04.02 07:01,1.177760,1.177760,1.177730,1.177740
2021.04.02 07:02,1.177740,1.177740,1.177700,1.177730
2021.04.02 07:03,1.177740,1.177800,1.177740,1.177780
2021.04.02 07:04,1.177780,1.177780,1.177730,1.177730
2021.04.02 07:05,1.177750,1.177810,1.177720,1.177790
2021.04.02 07:06,1.177780,1.177830,1.177680,1.177710
2021.04.02 07:07,1.177720,1.177730,1.177690,1.177690
2021.04.02 07:08,1.177710,1.177800,1.177710,1.177790
2021.04.02 07:09,1.177770,1.177810,1.177760,1.177760
2021.04.02 07:10,1.177760,1.177890,1.177730,1.177890
2021.04.02 07:11,1.177860,1.177890,1.177840,1.177860
2021.04.02 07:12,1.177860,1.177860,1.177830,1.177830
2021.04.02 07:13,1.177850,1.177850,1.177830,1.177850
2021.04.02 07:14,1.177870,1.177880,1.177860,1.177860
2021.04.02 07:15,1.177880,1.177920,1.177880,1.177890
2021.04.02 07:16,1.177880,1.177890,1.177830,1.177830
2021.04.02 07:17,1.177850,1.177860,1.177840,1.177860
2021.04.02 07:18,1.177850,1.177850,1.177790,1.177850
2021.04.02 07:19,1.177880,1.178010,1.177880,1.178010
2021.04.02 07:20,1.178000,1.178000,1.177940,1.177960
2021.04.02 07:21,1.177970,1.177970,1.177890,1.177890
2021.04.02 07:22,1.177890,1.177890,1.177870,1.177890
2021.04.02 07:23,1.177890,1.177890,1.177840,1.177840
2021.04.02 07:24,1.177880,1.177890,1.177820,1.177830
2021.04.02 07:25,1.177830,1.177830,1.177720,1.177720
2021.04.02 07:26,1.177720,1.177720,1.177620,1.177670
2021.04.02 07:27,1.177690,1.177700,1.177370,1.177420
2021.04.02 07:28,1.177430,1.177480,1.177360,1.177380
2021.04.02 07:29,1.177380,1.177380,1.177290,1.177310
2021.04.02 07:30,1.177330,1.177410,1.177320,1.177380
2021.04.02 07:31,1.177390,1.177420,1.177370,1.177390
2021.04.02 07:32,1.177390,1.177500,1.177390,1.177500
2021.04.02 07:33,1.177490,1.177500,1.177480,1.177500
2021.04.02 07:34,1.177500,1.177610,1.177480,1.177500
2021.04.02 07:35,1.177500,1.177540,1.177490,1.177490
2021.04.02 07:36,1.177480,1.177480,1.177480,1.177480
2021.04.02 07:38,1.177500,1.177510,1.177430,1.177430
2021.04.02 07:39,1.177420,1.177440,1.177410,1.177420
2021.04.02 07:40,1.177430,1.177430,1.177380,1.177400
2021.04.02 07:41,1.177400,1.177460,1.177380,1.177420
2021.04.02 07:42,1.177430,1.177450,1.177430,1.177450
2021.04.02 07:43,1.177460,1.177460,1.177440,1.177440
2021.04.02 07:44,1.177450,1.177450,1.177420,1.177440
2021.04.02 07:45,1.177450,1.177480,1.177450,1.177480
2021.04.02 07:46,1.177470,1.177490,1.177470,1.177480
2021.04.02 07:47,1.177470,1.177480,1.177400,1.177440
2021.04.02 07:48,1.177460,1.177480,1.177460,1.177480
2021.04.02 07:49,1.177470,1.177480,1.177420,1.177440
2021.04.02 07:50,1.177430,1.177450,1.177430,1.177450
2021.04.02 07:51,1.177440,1.177470,1.177440,1.177450
2021.04.02 07:52,1.177460,1.177460,1.177390,1.177390
